"Unique.ID","Samp.ID","Sampling.date","year","month","day","ADICELLA SP.","ANCYLUS FLUVIATILIS","ANTHOMYIIDAE GEN. SP.","ATHERICIDAE GEN. SP.","ATHRIPSODES SP.","BAETIDAE GEN. SP.","BERAEA SP.","BLEPHARICERIDAE GEN. SP.","BOYERIA IRENE","BRACHYPTERA ARCUATA","CAENIS SP.","CALOPTERYX SP.","CAPNIIDAE GEN. SP.","CERATOPOGONIDAE GEN. SP.","CHIRONOMIDAE GEN. SP.","COENAGRIONIDAE GEN. SP.","CORDULEGASTER SP.","CORIXIDAE GEN. SP.","DIXIDAE GEN. SP.","DOLICHOPODIDAE GEN. SP.","DRUNELLA PARADINASI","DRYOPS SP.","DUGESIA SP.","DYTISCIDAE GEN. SP.","ELMIDAE GEN. SP.","EMPIDIDAE GEN. SP.","EPHEMERA SP.","ERPOBDELLIDAE GEN. SP.","GERRIS SP.","GLOSSIPHONIIDAE GEN. SP.","GLOSSOSOMATIDAE GEN. SP.","GOERIDAE GEN. SP.","GORDIUS SP.","GYRINIDAE GEN. SP.","HELOPHORUS SP.","HEPTAGENIIDAE GEN. SP.","HYDRAENA SP.","HYDROMETRA SP.","HYDROPHILIDAE GEN. SP.","HYDROPSYCHE SP.","HYDROPTILIDAE GEN. SP.","LEPIDOSTOMA HIRTUM","LEPTOPHLEBIIDAE GEN. SP.","LEUCTRA SP.","LIMNEPHILIDAE GEN. SP.","LIMONIIDAE GEN. SP.","LYMNAEIDAE GEN. SP.","MICRASEMA SP.","MYSTACIDES AZUREA","NEMOURIDAE GEN. SP.","NEPA CINEREA","NOTONECTA SP.","OLIGOCHAETA GEN. SP.","ONYCHOGOMPHUS SP.","PACIFASTACUS LENIUSCULUS","PERLIDAE GEN. SP.","PERLODIDAE GEN. SP.","PHILOPOTAMUS SP.","PHYSIDAE GEN. SP.","PISIDIUM SP.","PLANARIIDAE GEN. SP.","PLATYCNEMIS SP.","POLYCENTROPODIDAE GEN. SP.","PSYCHODIDAE GEN. SP.","PSYCHOMYIIDAE GEN. SP.","RHAGIONIDAE GEN. SP.","RHYACOPHILA SP.","SCIRTIDAE GEN. SP.","SERICOSTOMA SP.","SERRATELLA SP.","SIALIS SP.","SIMULIIDAE GEN. SP.","SIPHLONURUS SP.","SIPHONOPERLA SP.","TABANIDAE GEN. SP.","THAUMALEIDAE GEN. SP.","THREMMA SP.","TIPULIDAE GEN. SP.","VELIIDAE GEN. SP.","WORMALDIA SP."
"ESP_060_MZB_LO_26","ESP_060_MZB_LO_26-04.06.2018","04.06.2018",2018,6,4,0,0,0,9,0,332,0,0,0,1,0,0,0,0,112,0,1,0,0,0,0,0,0,0,48,0,0,0,0,0,0,0,0,0,0,27,24,0,0,19,0,16,0,96,250,78,0,16,0,8,0,0,8,0,0,0,0,0,0,0,8,0,0,56,0,0,8,0,132,8,0,16,0,248,0,0,0,0,0,0
"ESP_060_MZB_LO_26","ESP_060_MZB_LO_26-13.06.2019","13.06.2019",2019,6,13,0,0,0,1,0,120,0,0,0,0,0,0,0,0,464,0,0,0,0,0,0,0,0,24,136,0,0,0,1,0,0,8,0,0,0,61,56,0,0,17,0,0,0,472,1,48,0,56,0,40,0,0,0,0,0,1,0,16,0,0,0,0,40,0,0,16,11,0,25,49,1,80,0,40,0,0,0,0,1,0
"ESP_060_MZB_LO_26","ESP_060_MZB_LO_26-16.06.2021","16.06.2021",2021,6,16,0,0,0,1,0,88,0,0,0,0,0,0,0,0,392,0,1,8,8,0,0,0,0,8,8,0,0,0,4,0,0,0,0,3,8,27,0,0,0,10,0,1,0,392,10,18,0,8,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,16,0,0,17,32,26,24,0,272,0,24,0,0,0,0,0,0
"ESP_060_MZB_LO_26","ESP_060_MZB_LO_26-29.06.2022","29.06.2022",2022,6,29,0,0,0,1,0,32,0,0,0,0,0,0,0,0,480,0,0,8,0,0,0,0,0,8,56,0,0,0,2,0,16,0,0,0,0,9,0,0,0,47,0,0,8,280,95,8,0,40,0,16,0,0,0,0,0,1,0,0,0,8,0,0,8,0,0,0,20,8,30,26,0,24,0,16,0,0,0,0,0,0
"ESP_060_MZB_LO_26","ESP_060_MZB_LO_26-06.06.2024","06.06.2024",2024,6,6,0,0,0,16,0,80,0,0,0,0,0,0,0,0,320,0,1,0,0,0,0,0,0,0,16,0,0,0,3,0,0,8,0,0,8,30,16,0,0,36,0,0,0,240,1,9,0,16,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,8,0,1,27,8,35,72,0,24,0,64,1,0,0,8,0,0
"ESP_060_MZB_LO_3","ESP_060_MZB_LO_3-20.08.2014","20.08.2014",2014,8,20,0,0,0,0,0,104,0,0,0,0,0,0,0,0,64,0,11,0,0,0,0,0,0,16,104,0,84,0,1,0,0,8,1,0,0,16,16,0,25,100,0,0,136,309,12,24,1,16,0,25,0,0,0,0,0,17,0,0,0,0,0,0,0,0,0,0,24,8,88,168,0,0,0,0,1,0,0,1,8,0
"ESP_060_MZB_LO_3","ESP_060_MZB_LO_3-06.08.2015","06.08.2015",2015,8,6,0,1,0,0,0,192,0,0,0,0,0,0,0,0,240,0,3,0,0,0,0,0,0,16,232,0,10,2,10,0,0,0,0,0,0,101,24,0,24,26,0,0,128,448,11,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,1,0,0,0,1,40,270,8,9,0,0,0,1,0,0,1,0,0
"ESP_060_MZB_LO_3","ESP_060_MZB_LO_3-06.06.2019","06.06.2019",2019,6,6,0,0,0,0,0,207,0,0,0,0,0,0,0,4,204,0,0,0,4,0,0,0,0,5,32,0,1,0,16,5,0,24,0,0,0,36,20,0,0,5,8,0,0,156,20,0,0,12,0,20,0,0,0,0,0,7,0,1,0,4,8,0,4,8,0,1,13,53,16,52,0,4,0,4,0,0,0,0,4,0
"ESP_060_MZB_LO_3","ESP_060_MZB_LO_3-01.06.2022","01.06.2022",2022,6,1,0,8,0,0,0,120,0,0,0,0,0,0,0,0,220,0,0,12,0,0,0,0,0,8,8,0,9,0,2,0,0,32,0,0,0,25,0,0,0,1,0,0,0,176,7,9,0,16,0,16,0,0,0,0,0,9,0,0,0,0,0,0,8,0,0,0,9,16,17,8,0,72,0,24,9,0,0,0,0,0
"ESP_060_MZB_LO_3","ESP_060_MZB_LO_3-03.06.2024","03.06.2024",2024,6,3,0,0,0,1,0,254,0,8,0,0,0,0,0,0,208,0,0,0,0,0,0,0,0,0,48,0,1,0,3,0,8,65,0,0,0,86,0,0,0,63,0,0,0,184,30,9,0,16,0,40,0,0,0,0,0,1,0,0,0,0,8,0,16,0,0,1,8,32,33,24,0,104,0,56,0,0,0,0,11,0
"ESP_060_MZB_LO_4","ESP_060_MZB_LO_4-25.08.2014","25.08.2014",2014,8,25,0,0,0,9,0,72,0,0,0,0,0,0,0,0,192,0,0,0,0,0,0,0,0,8,64,16,0,0,0,0,18,0,0,0,0,57,0,0,0,34,0,24,0,216,0,23,0,16,0,40,0,0,0,0,0,26,0,33,0,0,0,0,0,0,0,8,16,8,200,0,1,8,0,0,0,0,0,0,0,0
"ESP_060_MZB_LO_4","ESP_060_MZB_LO_4-19.08.2015","19.08.2015",2015,8,19,0,0,0,0,0,72,0,0,0,0,0,0,0,0,112,0,0,0,0,0,0,0,0,0,64,8,0,0,0,0,16,24,0,0,0,26,0,0,0,84,0,16,8,176,0,27,0,8,0,8,0,0,0,0,0,23,0,25,0,0,0,0,0,0,0,2,27,17,186,0,1,16,0,0,0,0,0,0,0,0
"ESP_060_MZB_LO_4","ESP_060_MZB_LO_4-01.06.2016","01.06.2016",2016,6,1,0,0,0,1,0,262,0,0,0,0,0,0,0,0,72,0,0,0,0,0,0,0,0,0,88,0,0,0,0,0,0,0,0,0,0,122,0,0,0,41,0,2,16,0,9,70,0,32,0,408,0,0,8,0,0,19,0,8,0,0,0,0,0,56,0,18,18,0,94,8,0,24,0,24,9,0,0,1,0,0
"ESP_060_MZB_LO_4","ESP_060_MZB_LO_4-08.06.2017","08.06.2017",2017,6,8,0,4,0,0,0,208,0,0,0,0,0,0,0,20,556,0,0,0,0,0,0,0,0,4,252,0,0,0,9,0,0,62,0,0,0,88,12,0,4,13,0,0,0,368,18,32,0,0,0,100,0,0,0,0,0,66,0,0,0,0,0,0,0,24,0,12,28,80,154,12,0,36,0,72,0,0,4,0,0,0
"ESP_060_MZB_LO_4","ESP_060_MZB_LO_4-05.06.2018","05.06.2018",2018,6,5,0,0,0,9,0,152,0,0,0,0,0,0,0,0,416,0,0,0,8,0,0,0,0,0,72,0,0,0,0,0,0,18,0,0,0,66,24,0,0,96,0,0,16,0,20,20,0,0,0,248,0,0,0,0,0,27,0,0,0,0,9,0,0,16,0,0,1,24,25,16,0,24,0,26,0,0,8,0,0,0
"ESP_060_MZB_LO_4","ESP_060_MZB_LO_4-10.06.2019","10.06.2019",2019,6,10,0,0,0,1,0,300,0,0,0,0,0,0,0,0,528,0,0,0,0,0,0,0,0,8,96,0,0,0,0,0,32,40,0,0,0,57,16,0,8,17,0,1,32,384,65,20,0,16,0,72,0,0,0,0,0,25,0,0,0,0,8,0,0,24,0,0,9,0,68,0,0,0,0,98,0,0,8,0,0,0
"ESP_060_MZB_LO_4","ESP_060_MZB_LO_4-05.06.2020","05.06.2020",2020,6,5,0,0,0,0,0,360,0,0,0,0,0,0,0,0,544,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,128,0,0,0,32,16,0,0,34,0,8,8,440,18,35,0,40,0,88,0,0,0,0,0,70,0,0,0,0,0,0,0,0,0,9,9,24,155,9,0,16,0,32,0,0,0,0,1,0
"ESP_060_MZB_LO_4","ESP_060_MZB_LO_4-02.06.2021","02.06.2021",2021,6,2,0,0,0,1,0,274,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,9,32,0,0,0,3,0,0,0,0,0,0,148,0,0,0,89,0,9,0,312,71,10,0,8,0,48,0,0,0,0,0,13,0,1,0,0,0,0,0,0,0,0,9,24,26,0,0,120,0,24,0,0,8,0,2,0
"ESP_060_MZB_LO_4","ESP_060_MZB_LO_4-03.06.2022","03.06.2022",2022,6,3,0,8,0,0,0,48,0,0,0,0,0,0,0,0,384,0,0,0,0,0,0,0,0,0,16,0,0,0,3,0,0,16,0,0,0,38,32,0,0,41,0,0,16,232,18,19,0,24,0,168,0,0,0,0,0,22,0,0,0,0,0,0,0,16,0,0,10,16,35,0,0,24,0,48,0,0,16,0,8,0
"ESP_060_MZB_LO_4","ESP_060_MZB_LO_4-06.06.2023","06.06.2023",2023,6,6,0,0,0,8,0,216,0,0,0,0,0,0,0,16,288,0,0,0,0,0,0,0,0,0,16,0,0,0,0,0,16,24,0,0,8,74,0,0,0,62,0,0,32,200,1,46,0,8,0,72,0,0,0,0,0,11,0,0,0,0,8,0,0,0,0,8,0,40,97,0,0,24,0,112,0,0,8,0,0,0
"ESP_060_MZB_LO_4","ESP_060_MZB_LO_4-13.06.2024","13.06.2024",2024,6,13,0,0,0,1,0,192,0,0,0,0,0,0,0,0,184,0,0,0,0,0,0,0,0,0,24,0,0,0,2,0,16,24,0,0,16,51,8,0,0,32,0,0,176,200,98,25,0,8,0,40,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,1,32,18,0,0,24,0,8,0,0,0,0,1,0
"ESP_060_MZB_LO_5","ESP_060_MZB_LO_5-20.08.2014","20.08.2014",2014,8,20,17,0,8,0,0,8,0,0,0,0,0,0,0,0,136,0,0,0,0,0,0,0,0,0,40,0,9,0,15,0,0,8,0,0,0,41,16,0,8,51,8,0,16,208,0,1,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,16,0,0,0,24,25,0,43,24,0,0,33,0,0,0,0,0
"ESP_060_MZB_LO_5","ESP_060_MZB_LO_5-13.08.2015","13.08.2015",2015,8,13,0,0,0,0,0,104,0,0,35,0,0,0,0,0,256,0,9,8,0,0,0,8,0,1,56,0,11,0,19,0,0,0,0,1,0,136,8,0,0,82,0,1,176,112,8,0,0,0,0,0,0,1,0,20,0,17,0,0,0,80,0,0,0,0,0,0,0,0,73,0,1,72,0,0,16,0,0,0,0,0
"ESP_060_MZB_LO_5","ESP_060_MZB_LO_5-15.06.2016","15.06.2016",2016,6,15,0,0,0,0,40,276,0,0,10,0,0,0,0,0,184,0,9,8,0,0,24,0,0,17,0,0,23,0,4,0,48,0,0,0,32,34,24,0,16,107,0,0,16,48,27,8,0,0,0,8,0,0,0,34,0,9,0,0,0,0,0,0,0,0,0,0,27,0,34,194,0,0,0,0,16,0,0,0,0,0
"ESP_060_MZB_LO_5","ESP_060_MZB_LO_5-15.06.2017","15.06.2017",2017,6,15,0,5,0,0,4,60,0,0,9,0,14,0,0,0,138,0,6,8,0,0,24,0,0,0,72,0,24,0,5,0,0,0,0,4,0,27,70,0,8,71,0,0,0,0,31,8,0,0,0,0,1,0,1,5,0,2,0,0,0,8,0,0,0,0,0,0,22,0,18,24,0,38,0,0,10,0,0,1,1,0
"ESP_060_MZB_LO_5","ESP_060_MZB_LO_5-04.06.2019","04.06.2019",2019,6,4,0,0,0,0,0,129,0,0,1,0,0,0,0,0,360,0,9,8,0,0,0,0,0,0,8,0,19,0,3,0,16,0,0,8,0,0,40,0,0,9,0,0,56,56,32,0,0,0,0,0,0,8,8,9,0,0,0,0,0,16,0,0,0,0,0,0,16,0,1,8,0,32,24,56,17,0,0,0,0,0
"ESP_060_MZB_LO_5","ESP_060_MZB_LO_5-02.06.2020","02.06.2020",2020,6,2,0,0,0,0,40,280,0,0,0,0,0,0,0,0,328,0,1,24,0,0,1,0,0,8,16,0,3,0,2,0,0,0,0,0,0,62,0,0,8,28,0,0,16,248,9,1,0,0,0,8,0,1,1,2,0,0,1,0,0,8,0,0,2,0,0,0,11,0,1,48,0,344,0,0,9,0,0,0,0,0
"ESP_060_MZB_LO_5","ESP_060_MZB_LO_5-01.06.2021","01.06.2021",2021,6,1,0,0,0,0,0,80,0,0,1,0,0,0,0,0,424,0,0,8,0,0,0,0,0,9,24,0,11,0,3,0,0,0,0,0,0,8,16,0,0,39,0,0,8,296,45,16,0,0,0,0,0,8,2,1,0,11,8,0,0,8,0,0,8,24,0,0,18,40,10,40,0,120,0,0,0,0,0,0,0,0
"ESP_060_MZB_LO_5","ESP_060_MZB_LO_5-02.06.2022","02.06.2022",2022,6,2,0,8,0,0,0,232,0,0,0,0,0,1,0,0,352,0,1,33,0,0,0,0,0,9,0,0,38,0,2,0,32,16,0,8,0,12,24,0,0,26,0,0,0,120,46,0,0,0,0,8,0,8,0,0,0,26,0,0,0,0,0,0,0,8,0,0,48,0,10,16,0,56,0,0,9,0,0,0,1,0
"ESP_060_MZB_LO_5","ESP_060_MZB_LO_5-03.06.2024","03.06.2024",2024,6,3,0,0,0,0,9,232,0,0,0,0,0,1,0,0,312,0,1,16,0,0,0,0,0,10,0,0,1,0,2,0,0,16,0,0,9,46,0,0,8,45,0,0,8,160,20,9,0,0,0,0,0,0,1,2,0,1,1,0,0,8,0,0,0,0,0,0,20,0,9,16,0,32,0,8,8,0,0,0,0,0
"ESP_060_MZB_LO_6","ESP_060_MZB_LO_6-08.05.2014","08.05.2014",2014,5,8,0,0,0,0,0,503,0,8,0,28,0,0,0,0,152,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128,0,0,0,0,234,8,0,0,2,0,0,0,0,3,0,0,0,0,456,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,8,0,0,0,0,0,0,0,8,8,0,0,0,0,0
"ESP_060_MZB_LO_6","ESP_060_MZB_LO_6-26.05.2015","26.05.2015",2015,5,26,0,0,0,0,0,304,0,0,0,0,0,0,0,0,448,0,0,0,8,0,0,0,0,5,0,0,0,0,9,0,0,0,0,0,8,38,0,0,0,0,0,0,0,8,0,120,0,0,0,32,0,0,0,0,0,0,28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,432,42,24,0,0,0,8,0,0
"ESP_060_MZB_LO_6","ESP_060_MZB_LO_6-31.05.2016","31.05.2016",2016,5,31,0,0,0,0,0,408,0,0,0,0,0,0,0,0,352,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0,0,0,0,74,0,0,0,41,0,0,0,0,5,17,0,0,0,288,0,1,0,0,0,0,34,0,0,0,0,0,16,0,0,0,0,0,0,0,0,128,107,8,1,0,0,1,0,0
"ESP_060_MZB_LO_6","ESP_060_MZB_LO_6-31.05.2017","31.05.2017",2017,5,31,0,4,0,0,0,95,0,0,0,0,0,0,0,4,76,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,24,0,0,0,0,24,4,0,0,7,0,0,0,0,1,116,0,0,0,16,0,0,1,0,0,0,64,0,0,0,0,0,2,0,0,0,0,0,0,0,0,8,86,0,0,0,0,0,1,0
"ESP_060_MZB_LO_6","ESP_060_MZB_LO_6-29.05.2018","29.05.2018",2018,5,29,0,0,0,0,0,76,0,0,0,0,0,0,0,20,425,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,15,0,0,0,0,24,0,0,0,1,0,0,0,152,4,8,0,0,0,220,0,0,29,0,0,0,16,0,0,0,0,0,5,0,0,0,0,0,0,4,0,80,4,1,0,0,0,0,0,0
"ESP_060_MZB_LO_6","ESP_060_MZB_LO_6-04.06.2019","04.06.2019",2019,6,4,0,0,0,0,0,56,0,0,0,0,0,0,0,0,360,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,88,0,0,0,0,26,0,0,0,42,0,0,0,0,4,80,0,0,0,24,0,0,0,0,1,0,33,0,0,0,0,0,10,0,0,0,0,0,0,24,0,0,42,0,0,0,0,0,0,0
"ESP_060_MZB_LO_6","ESP_060_MZB_LO_6-22.05.2020","22.05.2020",2020,5,22,0,0,0,0,0,57,0,0,0,0,0,0,0,4,542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,0,0,0,0,18,0,0,0,8,0,0,0,0,0,9,0,0,0,16,0,0,0,0,0,0,35,0,0,0,0,0,16,0,0,0,0,8,0,17,0,155,8,0,0,0,0,0,0,0
"ESP_060_MZB_LO_6","ESP_060_MZB_LO_6-26.05.2021","26.05.2021",2021,5,26,0,0,0,0,0,96,0,0,0,0,0,0,0,0,920,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,24,0,0,0,8,49,0,0,0,3,0,0,0,0,16,280,0,0,0,88,0,0,2,0,0,0,38,0,0,0,0,0,1,0,0,0,0,0,0,8,0,144,42,0,0,0,0,0,0,0
"ESP_060_MZB_LO_6","ESP_060_MZB_LO_6-03.06.2024","03.06.2024",2024,6,3,0,0,0,0,0,240,0,0,0,0,0,0,0,0,591,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,120,0,0,0,16,106,0,0,0,0,0,0,0,160,1,113,0,0,0,0,0,0,0,0,0,0,9,0,0,0,0,0,9,0,0,0,1,0,0,8,0,160,0,0,0,0,0,0,0,0
"ESP_060_MZB_LO_7","ESP_060_MZB_LO_7-20.08.2014","20.08.2014",2014,8,20,0,8,32,0,0,152,0,0,1,0,0,0,0,0,408,0,18,0,0,0,0,0,0,32,120,0,26,9,7,0,0,0,0,0,0,184,0,0,0,54,0,0,8,280,3,24,0,0,0,0,2,0,1,0,0,18,0,0,0,0,0,0,0,0,0,0,35,0,77,0,16,248,0,0,19,0,0,0,0,0
"ESP_060_MZB_LO_7","ESP_060_MZB_LO_7-06.08.2015","06.08.2015",2015,8,6,0,8,43,0,0,216,0,0,4,0,0,1,0,0,272,0,1,0,0,0,0,0,0,8,104,0,3,0,1,0,8,24,0,0,0,80,0,0,0,66,0,0,24,96,8,32,0,0,8,0,0,0,0,0,1,62,0,0,0,0,8,0,17,0,0,1,0,64,24,0,0,8,0,0,32,0,0,1,0,0
"ESP_060_MZB_LO_7","ESP_060_MZB_LO_7-24.08.2016","24.08.2016",2016,8,24,0,16,25,0,0,128,0,0,0,0,0,0,0,0,144,0,9,0,0,0,0,0,0,0,352,0,9,0,8,0,16,0,0,8,8,48,8,0,0,61,24,0,0,136,0,17,0,16,0,0,0,0,0,8,1,27,0,0,0,0,8,0,0,0,0,0,17,112,11,0,0,24,0,0,9,0,0,8,0,0
"ESP_060_MZB_LO_7","ESP_060_MZB_LO_7-17.08.2017","17.08.2017",2017,8,17,0,32,8,0,0,64,0,0,3,0,4,14,0,16,476,0,31,0,8,0,0,0,0,0,104,0,17,0,4,0,0,0,0,0,8,32,8,0,0,27,0,0,8,236,0,8,0,0,64,8,0,0,0,0,10,35,0,0,0,0,0,0,0,0,0,8,1,112,1,0,1,0,0,0,49,0,0,8,0,0
"ESP_060_MZB_LO_7","ESP_060_MZB_LO_7-28.08.2018","28.08.2018",2018,8,28,0,32,33,0,0,758,0,0,1,0,0,0,0,8,728,0,0,0,0,0,0,0,0,0,176,0,8,0,3,0,0,0,0,0,16,99,24,0,16,55,0,0,0,416,3,34,0,0,16,8,0,0,0,0,20,70,0,0,0,0,0,0,16,16,0,0,18,216,0,0,0,0,0,0,18,0,0,0,0,0
"ESP_060_MZB_LO_7","ESP_060_MZB_LO_7-16.08.2019","16.08.2019",2019,8,16,0,88,24,0,0,224,0,0,1,0,0,0,0,8,264,0,0,0,8,0,0,0,0,0,24,0,0,0,4,0,8,0,0,0,0,64,0,0,0,30,0,0,0,72,8,16,0,0,24,0,0,0,0,0,19,27,0,0,0,0,0,0,9,0,0,0,9,96,1,8,0,8,0,0,10,0,0,0,0,0
"ESP_060_MZB_LO_7","ESP_060_MZB_LO_7-01.06.2021","01.06.2021",2021,6,1,0,24,0,8,0,448,0,0,0,0,0,0,0,0,344,0,0,0,0,0,0,0,0,0,8,0,3,0,4,0,32,8,0,0,0,120,0,0,0,54,0,0,8,384,1,1,0,0,0,16,0,0,1,0,2,8,0,0,0,0,0,0,0,0,0,0,1,56,18,32,0,264,0,16,0,0,0,0,0,0
"ESP_060_MZB_LO_7","ESP_060_MZB_LO_7-02.06.2022","02.06.2022",2022,6,2,0,96,0,0,0,384,0,0,0,0,0,0,0,0,376,0,0,0,0,0,0,0,0,0,0,0,11,0,6,0,16,0,0,0,8,103,0,0,0,19,0,0,16,184,11,0,0,0,0,8,0,0,10,0,1,1,0,0,0,0,0,0,0,0,0,8,46,24,8,24,0,192,0,16,0,0,0,0,0,0
"ESP_060_MZB_LO_7","ESP_060_MZB_LO_7-18.08.2023","18.08.2023",2023,8,18,0,392,8,0,0,80,0,0,1,0,0,0,0,0,288,0,0,1,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,0,51,8,0,8,54,0,0,0,168,0,25,0,0,0,0,0,1,0,0,6,1,0,0,0,0,0,0,0,0,0,0,0,32,8,0,0,0,0,0,8,0,0,0,0,0
"ESP_060_MZB_LO_7","ESP_060_MZB_LO_7-24.08.2024","24.08.2024",2024,8,24,0,0,9,0,8,384,0,0,0,0,0,0,0,0,328,0,0,1,0,0,0,0,0,0,16,0,8,0,5,0,32,0,0,10,0,44,16,0,8,94,0,0,8,152,0,9,0,0,0,88,0,0,1,0,6,1,0,0,0,0,0,0,0,0,0,0,17,88,0,0,0,0,0,0,17,0,0,9,0,0
"ESP_060_MZB_LO_8","ESP_060_MZB_LO_8-26.08.2014","26.08.2014",2014,8,26,0,0,0,24,0,184,0,16,0,0,0,0,0,0,136,0,5,0,8,0,0,0,0,24,0,8,0,0,0,0,0,24,2,0,16,48,8,0,8,120,0,16,0,640,24,56,0,56,0,0,0,0,0,0,0,32,0,0,0,0,0,0,0,0,0,0,96,24,136,8,1,56,0,0,0,0,0,8,0,0
"ESP_060_MZB_LO_8","ESP_060_MZB_LO_8-06.08.2015","06.08.2015",2015,8,6,0,0,0,18,0,50,0,17,0,0,0,0,0,0,176,0,1,0,8,0,0,0,0,0,120,8,0,0,2,0,0,8,0,0,0,17,17,0,0,75,0,0,0,352,19,38,0,0,0,0,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,1,62,0,98,8,0,8,0,0,0,0,0,1,0,0
"ESP_060_MZB_LO_8","ESP_060_MZB_LO_8-01.06.2016","01.06.2016",2016,6,1,0,0,0,0,0,428,0,16,0,8,0,0,0,0,56,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,117,0,0,0,61,0,17,0,40,119,34,0,8,0,264,0,0,0,0,0,8,0,16,0,0,0,0,0,24,0,1,1,8,25,0,8,24,0,200,0,0,0,0,0,0
"ESP_060_MZB_LO_8","ESP_060_MZB_LO_8-06.06.2019","06.06.2019",2019,6,6,0,0,0,9,0,168,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,56,0,0,0,0,0,0,48,0,0,0,51,32,0,0,19,0,1,8,384,88,26,0,0,0,144,0,0,2,0,0,1,0,1,0,0,8,0,0,0,0,26,11,9,17,0,1,0,0,184,0,0,0,0,0,0
"ESP_060_MZB_LO_8","ESP_060_MZB_LO_8-01.06.2021","01.06.2021",2021,6,1,0,0,0,8,0,376,0,0,0,0,0,0,0,0,424,0,0,0,0,0,0,0,0,0,64,0,0,0,0,0,0,112,0,0,0,24,16,0,0,54,0,8,16,464,96,32,0,0,0,96,0,0,0,0,0,10,0,2,0,0,16,0,0,0,0,8,16,24,44,0,1,0,0,144,0,0,0,0,0,0
"ESP_060_MZB_LO_8","ESP_060_MZB_LO_8-01.06.2022","01.06.2022",2022,6,1,0,0,0,10,0,120,0,0,0,0,0,0,0,0,256,0,9,0,0,0,0,0,0,16,16,0,0,0,0,1,24,16,0,0,0,26,16,0,0,19,0,0,8,320,26,8,0,0,0,16,0,0,1,0,0,1,0,47,0,0,0,0,0,16,0,8,1,32,18,0,1,0,0,96,0,0,0,32,0,0
"ESP_060_MZB_LO_8","ESP_060_MZB_LO_8-04.06.2024","04.06.2024",2024,6,4,0,0,0,20,0,320,0,0,0,0,0,0,0,0,240,0,1,0,8,0,0,0,0,0,40,0,0,0,2,0,0,32,0,0,0,57,0,0,0,9,0,17,8,232,20,9,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,16,0,0,9,14,24,30,0,0,104,0,88,0,0,0,1,0,0
"ESP_060_MZB_LO_9","ESP_060_MZB_LO_9-29.06.2015","29.06.2015",2015,6,29,0,0,0,0,0,227,0,0,0,0,0,0,0,0,232,0,0,0,0,0,0,0,0,0,8,0,0,0,2,0,0,0,0,0,0,50,24,0,0,92,0,0,8,912,70,0,0,0,0,8,0,0,2,0,0,0,50,0,0,0,0,0,19,0,0,9,8,0,173,9,9,40,0,32,0,0,0,0,0,0
"ESP_060_MZB_LO_9","ESP_060_MZB_LO_9-01.06.2016","01.06.2016",2016,6,1,0,0,0,0,0,152,0,0,0,3,0,0,0,0,152,0,1,0,0,0,0,0,0,0,16,8,0,0,0,0,8,0,0,0,0,60,8,0,0,20,0,8,0,320,21,9,0,0,0,176,0,0,0,0,0,0,33,0,0,8,8,0,9,40,0,27,9,24,0,0,0,40,0,24,0,0,0,0,0,16
"ESP_060_MZB_LO_9","ESP_060_MZB_LO_9-06.06.2019","06.06.2019",2019,6,6,0,0,0,2,0,152,0,0,0,0,0,0,0,0,400,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,110,32,0,8,9,0,0,0,264,58,24,0,16,0,136,0,0,1,0,0,0,80,0,0,0,0,0,0,0,0,17,20,0,0,0,1,16,0,80,0,0,0,0,0,0
"ESP_060_MZB_LO_9","ESP_060_MZB_LO_9-01.06.2022","01.06.2022",2022,6,1,0,0,0,1,0,376,0,0,0,0,0,0,0,0,488,0,0,0,0,0,0,0,0,0,8,8,0,0,0,0,0,0,0,0,0,83,16,0,0,0,0,0,0,320,35,0,0,8,0,128,0,0,0,0,0,0,26,0,0,0,0,0,38,8,0,9,3,0,1,0,0,72,0,24,0,0,0,0,0,8
"ESP_060_MZB_LO_9","ESP_060_MZB_LO_9-04.06.2024","04.06.2024",2024,6,4,0,0,0,0,0,104,0,0,0,0,0,0,0,0,296,0,0,0,8,0,0,0,0,0,0,0,0,0,1,0,8,0,0,0,16,12,8,0,0,0,0,0,0,176,65,8,0,0,0,56,0,0,0,0,0,0,45,0,0,0,0,0,12,0,0,8,13,0,0,0,0,112,0,16,0,0,0,0,0,0
